,WaterState.OFF,WaterState.DRIP,WaterState.FULL
53,0.0,-0.00041969353,-0.098707706
54,0.0,-0.00043296968,-0.10643396
55,0.0,-0.00041852993,-0.08882105
56,0.0,-0.00037605205,-0.070006296
57,0.0,-0.00037811292,-0.043665126
58,0.0,-0.00041357183,-0.028978303
59,0.0,-0.0004191486,-0.028513303
60,0.0,-0.00039173235,-0.002547951
61,0.0,-0.00046182342,0.055171702
62,0.0,-0.00048902037,0.09479813
63,0.0,-0.0004826573,0.098370865
64,0.0,-0.0004914741,0.115180016
65,0.0,-0.00051675574,0.10019613
66,0.0,-0.00049057207,0.02553823
67,0.0,-0.0004089719,-0.054930497
68,0.0,-0.00046618425,-0.12577264
69,0.0,-0.0005247718,-0.16067018
70,0.0,-0.0005525019,-0.1518404
71,0.0,-0.0005199016,-0.09724559
72,0.0,-0.00053584634,-0.03600818
73,0.0,-0.0005554803,0.025959594
74,0.0,-0.00054642954,0.083840266
75,0.0,-0.0006161004,0.090395905
76,0.0,-0.0005590898,0.083729066
77,0.0,-0.00056048547,0.06617842
78,0.0,-0.0005825687,0.037944775
79,0.0,-0.00059883663,0.017944356
80,0.0,-0.00060183334,-0.015398103
81,0.0,-0.0005712887,-0.03376508
82,0.0,-0.00060761225,-0.036662523
83,0.0,-0.00057812285,-0.03514257
84,0.0,-0.0005753064,-0.006287289
85,0.0,-0.00053637265,-0.003521596
86,0.0,-0.0005158166,-0.0345403
87,0.0,-0.0005534548,-0.04288794
88,0.0,-0.00059737783,-0.0170664
89,0.0,-0.00063468044,0.011884401
90,0.0,-0.00059646904,0.035273537
91,0.0,-0.0005798272,0.05212699
92,0.0,-0.00059084705,0.035175756
93,0.0,-0.0005993019,0.038203806
94,0.0,-0.0005920703,0.047998205
95,0.0,-0.0005846279,0.03183072
96,0.0,-0.00056572363,0.00491067
97,0.0,-0.0005917721,-0.04446954
98,0.0,-0.00056636834,-0.05964222
99,0.0,-0.0005116576,-0.045318186
100,0.0,-0.000559015,-0.029340427
101,0.0,-0.0005343341,0.00088241533
102,0.0,-0.0004968841,0.015355531
103,0.0,-0.00050000247,0.01470208
104,0.0,-0.0004914475,0.019232927
105,0.0,-0.0004919927,0.031637598
106,0.0,-0.00051091233,0.036042884
107,0.0,-0.00053548475,0.013171973
108,0.0,-0.00050849386,-0.010949217
109,0.0,-0.00049625745,-0.033168077
110,0.0,-0.0005172253,-0.06379818
111,0.0,-0.0005249327,-0.07648549
112,0.0,-0.0005560288,-0.03961006
113,0.0,-0.0005579376,0.040396873
114,0.0,-0.00053295237,0.09082783
115,0.0,-0.00059523765,0.08126698
116,0.0,-0.000687914,0.04806354
117,0.0,-0.00069008075,0.0034093342
118,0.0,-0.00065921876,-0.051807426
119,0.0,-0.0006909598,-0.07062803
120,0.0,-0.0006953887,-0.053458203
121,0.0,-0.00070853165,-0.022189079
122,0.0,-0.0007779245,0.014029967
123,0.0,-0.0007785762,0.039011445
124,0.0,-0.0007544478,0.064684816
125,0.0,-0.0007053013,0.051492278
126,0.0,-0.00070149655,0.027018927
127,0.0,-0.00073925644,0.00083642016
128,0.0,-0.00073996565,-0.06213427
129,0.0,-0.0007942619,-0.10283667
130,0.0,-0.0007909575,-0.0829189
131,0.0,-0.00080656697,-0.017757569
132,0.0,-0.0007455471,0.023865491
133,0.0,-0.0007087925,0.03134837
134,0.0,-0.00081192225,0.03473221
135,0.0,-0.00075029006,0.030229306
136,0.0,-0.0008066877,0.02932496
137,0.0,-0.00083879987,0.032185953
138,0.0,-0.0008148674,0.036409337
139,0.0,-0.0008352419,0.03910986
140,0.0,-0.0007594982,0.030179957
141,0.0,-0.0007671822,-0.010728431
142,0.0,-0.0007782853,-0.08668953
143,0.0,-0.00078962324,-0.13548198
144,0.0,-0.0007590188,-0.12871103
145,0.0,-0.0007639316,-0.08144872
146,0.0,-0.0007449189,0.004195447
147,0.0,-0.0007142368,0.09613067
148,0.0,-0.00073302863,0.17892735
149,0.0,-0.00070708763,0.20421423
150,0.0,-0.00076839747,0.14713289
151,0.0,-0.00080350705,0.043174844
152,0.0,-0.0007150174,-0.06841185
153,0.0,-0.00066662347,-0.113202244
154,0.0,-0.00075148337,-0.10632374
155,0.0,-0.00074667315,-0.09732481
156,0.0,-0.00070671993,-0.071675315
157,0.0,-0.00066808163,-0.036289845
158,0.0,-0.00068700826,-0.01844168
159,0.0,-0.00070749345,-0.0017185459
160,0.0,-0.0006278056,0.011396444
161,0.0,-0.0006457034,0.007989879
162,0.0,-0.0006297874,0.029584283
163,0.0,-0.0005892132,0.08215742
164,0.0,-0.0005521326,0.12520209
165,0.0,-0.00058130827,0.13686328
166,0.0,-0.0005571887,0.10503374
167,0.0,-0.0005222781,0.03014493
168,0.0,-0.0005114049,-0.045421913
169,0.0,-0.00048450666,-0.089857705
170,0.0,-0.00051350694,-0.10330692
171,0.0,-0.00043520433,-0.10335857
172,0.0,-0.00040621814,-0.0723095
173,0.0,-0.00035634497,0.00045283823
174,0.0,-0.00039066124,0.07175394
175,0.0,-0.0003896116,0.090648845
176,0.0,-0.00030274183,0.07276708
177,0.0,-0.0003798453,0.06017245
178,0.0,-0.0003965174,0.009281177
179,0.0,-0.00036228896,-0.04445106
180,0.0,-0.00034224615,-0.072139256
181,0.0,-0.00033142872,-0.071657896
182,0.0,-0.00032420421,-0.020083582
183,0.0,-0.00033519682,0.033878837
184,0.0,-0.00029932454,0.07478715
185,0.0,-0.0002811032,0.072070114
186,0.0,-0.00028896096,0.010751648
187,0.0,-0.00031588928,-0.06303001
188,0.0,-0.0003249214,-0.10367614
189,0.0,-0.00024136882,-0.07330312
190,0.0,-0.00020408195,0.0026698532
191,0.0,-0.00021135231,0.054917783
192,0.0,-0.00026386106,0.069730766
193,0.0,-0.00022374398,0.03810853
194,0.0,-0.00018335666,-0.0092474185
195,0.0,-0.00019070711,-0.0343653
196,0.0,-0.00015809093,-0.038571678
197,0.0,-0.000102621256,-0.03379988
198,0.0,-6.122393e-05,-0.027004987
199,0.0,-9.685024e-05,0.02213002
200,0.0,-6.595979e-05,0.042958613
201,0.0,-3.807514e-05,0.011184073
202,0.0,-5.7552766e-06,-0.043360874
203,0.0,6.9491216e-05,-0.081536196
204,0.0,0.00011334793,-0.06344855
205,0.0,9.086264e-05,-0.038454093
206,0.0,2.8105975e-05,0.0047271103
207,0.0,3.075494e-05,0.04109515
208,0.0,6.007363e-05,0.0645424
209,0.0,4.698178e-05,0.08453648
210,0.0,4.9348382e-05,0.044641543
211,0.0,8.750643e-05,-0.041464023
212,0.0,9.4404735e-05,-0.092867725
213,0.0,0.00016635263,-0.09411886
214,0.0,0.00020741863,-0.07333888
215,0.0,0.00010675776,-0.03771261
216,0.0,4.860477e-05,0.022171559
217,0.0,5.4220614e-05,0.06680269
218,0.0,1.8247087e-05,0.07054891
219,0.0,-1.5443726e-07,0.08258184
220,0.0,1.3137771e-05,0.08817827
221,0.0,1.567589e-05,0.08367784
222,0.0,2.2240436e-05,0.042640578
223,0.0,2.3617631e-05,-0.011391855
224,0.0,5.386045e-05,-0.072327495
225,0.0,3.10009e-05,-0.12383284
226,0.0,-8.048455e-06,-0.100028194
227,0.0,5.0961342e-05,-0.0708713
228,0.0,0.00013167308,-0.038016163
229,0.0,0.00013922006,-0.0172244
230,0.0,0.00015080089,-0.019777397
231,0.0,0.00024312575,-0.0038783452
232,0.0,0.00026646638,0.041814104
233,0.0,0.00025737114,0.09322363
234,0.0,0.00026994702,0.12810136
235,0.0,0.0002316503,0.1369176
236,0.0,0.00023158774,0.08204416
237,0.0,0.00023384088,-0.004989777
238,0.0,0.00021593811,-0.07987107
239,0.0,0.00025884772,-0.102752276
240,0.0,0.00021967731,-0.092323594
241,0.0,0.00022256598,-0.09242286
242,0.0,0.0002734734,-0.06625157
243,0.0,0.00021237278,-0.012413405
244,0.0,0.00022939463,0.007558619
245,0.0,0.0002456557,0.011362533
246,0.0,0.00022363313,0.022044005
247,0.0,0.00018571576,0.036964256
248,0.0,0.00019049119,0.056373358
249,0.0,0.00021503969,0.06909508
250,0.0,0.00019443451,0.07411632
251,0.0,0.00027405078,0.04742222
252,0.0,0.00030652966,0.012890501
253,0.0,0.00033337562,-0.032967485
254,0.0,0.00034149564,-0.07260571
255,0.0,0.00029240447,-0.1023367
256,0.0,0.00033364212,-0.0971569
257,0.0,0.00038423884,-0.030554177
258,0.0,0.0003685279,0.018521331
259,0.0,0.0003327775,0.05924886
260,0.0,0.00034589405,0.094146766
261,0.0,0.00032307746,0.08929905
262,0.0,0.00031571943,0.045633167
263,0.0,0.0003411763,0.011922527
264,0.0,0.00029327287,-0.0012694182
265,0.0,0.00027512028,-0.0068699038
266,0.0,0.00033090648,0.00301025
267,0.0,0.00029558266,-0.0038732933
268,0.0,0.00020963528,-0.028349701
269,0.0,0.00021015074,-0.041455977
270,0.0,0.0002442604,-0.027313031
271,0.0,0.00026944123,0.003723858
272,0.0,0.00025643266,0.02247472
273,0.0,0.00023434195,0.024078298
274,0.0,0.00024642257,0.054224152
275,0.0,0.0002980906,0.09383169
276,0.0,0.00028517147,0.08204919
277,0.0,0.00025355056,-0.013753821
278,0.0,0.0002176057,-0.13111302
279,0.0,0.0001919838,-0.1864951
280,0.0,0.00025032638,-0.17145918
281,0.0,0.00024870157,-0.0809978
282,0.0,0.00021627736,0.044361737
283,0.0,0.0001683681,0.15272923
284,0.0,0.00017951957,0.19527483
285,0.0,0.00020498144,0.1740616
286,0.0,0.00021089215,0.111238204
287,0.0,0.0002561858,0.018952185
288,0.0,0.00029622263,-0.06945758
289,0.0,0.00031890292,-0.13930073
290,0.0,0.00030966173,-0.1883711
291,0.0,0.00036620305,-0.18182029
292,0.0,0.00035177247,-0.100742154
293,0.0,0.00032511086,0.004807784
294,0.0,0.00030178012,0.090007044
295,0.0,0.00022304623,0.12358759
296,0.0,0.00026137964,0.09763643
297,0.0,0.0003220043,0.037086964
298,0.0,0.00032432895,-0.006718692
299,0.0,0.00027540076,-0.02798857
300,0.0,0.00025886824,-0.024892703
301,0.0,0.00029141534,-0.015043496
302,0.0,0.00033341302,-0.015761573
303,0.0,0.0003567095,-0.0068340367
304,0.0,0.00035683895,-0.009090262
305,0.0,0.00041859335,-0.0113072395
306,0.0,0.0004410906,-0.026935777
307,0.0,0.00044329904,-0.066980995
308,0.0,0.0004603687,-0.08100802
309,0.0,0.000418049,-0.019354025
310,0.0,0.0004551082,0.082742274
311,0.0,0.00048370982,0.1675059
312,0.0,0.0004772042,0.16096562
313,0.0,0.000489586,0.04173881
314,0.0,0.000491199,-0.07963662
315,0.0,0.00048870477,-0.14221653
316,0.0,0.0004725033,-0.1138072
317,0.0,0.0005713349,-0.024155209
318,0.0,0.00058921747,0.058005806
319,0.0,0.0005801439,0.11113791
320,0.0,0.0006138603,0.1407728
321,0.0,0.0006290815,0.13387918
322,0.0,0.00066384085,0.06978578
323,0.0,0.0006362322,-0.054627217
324,0.0,0.00065433,-0.19262269
325,0.0,0.0006791357,-0.25040334
326,0.0,0.0007665846,-0.20512606
327,0.0,0.0007462217,-0.10587584
328,0.0,0.0007461197,0.004732146
329,0.0,0.00089745875,0.12357292
330,0.0,0.0008882761,0.18429115
331,0.0,0.00086627225,0.191746
332,0.0,0.0008128231,0.1680829
333,0.0,0.00074512925,0.10834288
334,0.0,0.0008047149,0.042350527
335,0.0,0.00085971976,-0.050981287
336,0.0,0.0008255302,-0.11287036
337,0.0,0.0008359087,-0.14761488
338,0.0,0.00084228156,-0.16667408
339,0.0,0.0008439263,-0.12136378
340,0.0,0.00089218846,-0.032961916
341,0.0,0.0008710712,0.041615237
342,0.0,0.0009128001,0.06595772
343,0.0,0.0009848746,0.05771283
344,0.0,0.0009392378,0.021370491
345,0.0,0.0009078711,0.007160109
346,0.0,0.00098693,0.04871041
347,0.0,0.001041501,0.08507741
348,0.0,0.0010009748,0.090286195
349,0.0,0.00094612554,0.06713709
350,0.0,0.0009802628,0.0149285365
351,0.0,0.0009774923,-0.034754176
352,0.0,0.0009332849,-0.058881063
353,0.0,0.00090613693,-0.056027316
354,0.0,0.0009227302,-0.058055308
355,0.0,0.0009516773,-0.06027896
356,0.0,0.0008864643,-0.03405778
357,0.0,0.0009482895,0.003304618
358,0.0,0.00094644463,0.04975392
359,0.0,0.0009382912,0.09537893
360,0.0,0.0009484755,0.110201225
361,0.0,0.0009183669,0.08704181
362,0.0,0.0009938285,0.050634816
363,0.0,0.00093825546,0.012048136
364,0.0,0.0009419012,-0.011642133
365,0.0,0.0009931886,-0.027091593
366,0.0,0.0009898426,-0.019609619
367,0.0,0.0009395915,-0.008067604
368,0.0,0.000916482,-0.037758455
369,0.0,0.000944598,-0.082520075
370,0.0,0.00091449876,-0.12853172
371,0.0,0.0009515225,-0.092278644
372,0.0,0.0009907236,0.01062913
373,0.0,0.0009888362,0.11956518
374,0.0,0.0009501535,0.17811646
375,0.0,0.0009769261,0.13374537
376,0.0,0.0009989423,0.047098953
377,0.0,0.00094253896,-0.06314491
378,0.0,0.0009404526,-0.12474517
379,0.0,0.0009992896,-0.13405211
380,0.0,0.0010207018,-0.11238819
381,0.0,0.000960718,-0.049790613
382,0.0,0.0009803049,0.005269473
383,0.0,0.001083913,0.03992559
384,0.0,0.0011673837,0.037997693
385,0.0,0.0011022763,0.02776281
386,0.0,0.0010142392,0.0077450457
387,0.0,0.0010984907,-0.011332205
388,0.0,0.0011405469,-0.0024744463
389,0.0,0.0010791965,0.0019422092
390,0.0,0.0011014106,-4.2192598e-05
391,0.0,0.001152617,-0.026284624
392,0.0,0.0011340304,-0.053090002
393,0.0,0.0011579044,-0.046581782
394,0.0,0.0011438585,-0.037946533
395,0.0,0.0010791217,-0.017457165
396,0.0,0.0010857852,0.006130771
397,0.0,0.0010827623,0.0053104633
398,0.0,0.001126176,-0.0019774854
399,0.0,0.0011118934,0.0110766
400,0.0,0.0010642738,0.035831545
401,0.0,0.0011113983,0.046811707
402,0.0,0.0011161624,0.05944217
403,0.0,0.0011353672,0.0653186
404,0.0,0.0010957434,0.054052137
405,0.0,0.0010808705,0.008656694
406,0.0,0.0010955506,-0.06653308
407,0.0,0.0011216915,-0.116083264
408,0.0,0.0011699148,-0.11200081
409,0.0,0.0011249697,-0.047263775
410,0.0,0.0011846459,0.02350634
411,0.0,0.0011982935,0.071859695
412,0.0,0.0011618718,0.09430545
413,0.0,0.0011542373,0.07910347
414,0.0,0.0011227219,0.04178118
415,0.0,0.0011381926,-0.0017973894
416,0.0,0.0012008818,-0.003416143
417,0.0,0.0012405774,0.005947954
418,0.0,0.0012115402,0.007960012
419,0.0,0.0012177931,0.036716234
420,0.0,0.0012356002,0.024922613
421,0.0,0.0012535773,-0.044293966
422,0.0,0.0012058663,-0.11138125
423,0.0,0.0011561995,-0.1403152
424,0.0,0.001125812,-0.109726615
425,0.0,0.0011267912,-0.02420535
426,0.0,0.0011060302,0.082614206
427,0.0,0.0010378392,0.1614239
428,0.0,0.0010401063,0.17596942
429,0.0,0.0010033206,0.11993783
430,0.0,0.0010126007,0.045138948
431,0.0,0.0009830872,-0.0034178174
432,0.0,0.000956357,-0.03511426
433,0.0,0.000929345,-0.06732692
434,0.0,0.00083589775,-0.12580626
435,0.0,0.0008279208,-0.15739873
436,0.0,0.0007733624,-0.09415477
437,0.0,0.0007442366,0.005092744
438,0.0,0.00077124446,0.06574987
439,0.0,0.00073915377,0.07533798
440,0.0,0.00073887326,0.05647382
441,0.0,0.0007629657,0.043779414
442,5.560484e-18,0.0007794528,0.05342636
443,1.0242162e-14,0.00078229007,0.058945265
444,5.6612836e-13,0.0007401305,0.069993705
445,9.575335e-12,0.0007201629,0.09850399
446,7.7800454e-11,0.0007225579,0.0739449
447,3.6863962e-10,0.00081180636,-0.012633148
448,1.1437606e-09,0.0007868033,-0.11608958
449,2.5530291e-09,0.00075368455,-0.18570706
450,4.5091455e-09,0.000849431,-0.18458328
451,6.894565e-09,0.0007431916,-0.11255576
452,9.679685e-09,0.000714954,0.026452031
453,1.2804967e-08,0.00077711657,0.1575286
454,1.6205862e-08,0.0007779887,0.22102842
455,1.9840149e-08,0.0007092411,0.1985711
456,2.3647399e-08,0.0006481748,0.08749676
457,2.75854e-08,0.0006811143,-0.053232912
458,3.160809e-08,0.0006654332,-0.13234003
459,3.5672407e-08,0.0006519384,-0.11454367
460,3.974779e-08,0.00060262607,-0.079290055
461,4.3798554e-08,0.00059015205,-0.04919644
462,4.780862e-08,0.0006178262,-0.002838047
463,5.1761262e-08,0.0006516264,0.00982175
464,5.564667e-08,0.0006062186,-0.027172284
465,5.945041e-08,0.0005268291,-0.047927447
466,6.315242e-08,0.00062037626,-0.008812582
467,6.674258e-08,0.00060672715,0.06346323
468,7.02026e-08,0.0004927454,0.11725625
469,7.352159e-08,0.0005369807,0.1019475
470,7.668476e-08,0.0005532611,0.03585322
471,7.968198e-08,0.0005071873,-0.04797335
472,8.2503824e-08,0.0004567582,-0.105163984
473,8.513831e-08,0.0003986164,-0.104640044
474,8.757828e-08,0.00042289004,-0.08472007
475,8.981299e-08,0.00044716222,-0.034870777
476,9.183795e-08,0.00045594494,0.036567852
477,9.3644324e-08,0.00044013362,0.073171094
478,9.522808e-08,0.00045325985,0.057732694
479,9.658374e-08,0.0004685797,0.027626745
480,9.770757e-08,0.0004578003,0.005144358
481,9.8597674e-08,0.00046431486,-0.020515919
482,9.925089e-08,0.0004644825,-0.02479874
483,9.966832e-08,0.0004993968,-0.0053664884
484,9.984811e-08,0.00049395335,0.026552415
485,9.97934e-08,0.00052352645,0.040447515
486,9.950457e-08,0.00056405505,0.0035751276
487,9.898598e-08,0.000594563,-0.0469522
488,9.824092e-08,0.00063771394,-0.08226372
489,9.7274174e-08,0.0005774524,-0.0880001
490,9.609177e-08,0.0004837128,-0.059843425
491,9.469878e-08,0.0005767527,-0.016069522
492,9.310358e-08,0.00062867696,0.039237343
493,9.1311975e-08,0.00048663508,0.076697156
494,8.933349e-08,0.0004840448,0.06800447
495,8.717501e-08,0.0004673692,0.013816211
496,8.484652e-08,0.00043916886,-0.028813083
497,8.235607e-08,0.00045267853,-0.01400171
498,7.971321e-08,0.0004187379,0.025763283
499,7.692769e-08,0.00043783736,0.0805827
500,7.400822e-08,0.00048030514,0.07704922
501,7.0965505e-08,0.00048629259,-0.009393228
502,6.780758e-08,0.00039443118,-0.08927843
503,6.45454e-08,0.0003631299,-0.12715416
504,6.118753e-08,0.00042292682,-0.10168164
505,5.7744327e-08,0.00041544752,-0.028793
506,5.422418e-08,0.00042331146,0.053074475
507,5.0636995e-08,0.00046761293,0.10270467
508,4.6991737e-08,0.00042681934,0.086344056
509,4.329719e-08,0.0004041974,0.026064543
510,3.956317e-08,0.00038180314,-0.033066552
511,3.5797765e-08,0.00034486532,-0.07529257
512,3.2010693e-08,0.0004454283,-0.071755365
513,2.8209724e-08,0.00043402318,-0.04841787
514,2.440456e-08,0.0005208711,-0.008505612
515,2.0603165e-08,0.0005231331,0.005961587
516,1.6814981e-08,0.0004866155,-0.0047002328
517,1.3047959e-08,0.0005050939,-0.0114712985
518,9.3109e-09,0.00059291575,0.004830922
519,5.612567e-09,0.00055126834,0.019600771
520,1.9609534e-09,0.00056464586,0.03481763
521,-1.6346952e-09,0.00060540665,0.051884178
522,-5.1668487e-09,0.0006314002,0.054800577
523,-8.626817e-09,0.0006265326,0.04770028
524,-1.2007206e-08,0.0005963464,0.046853535
525,-1.5299726e-08,0.00064790004,0.036085043
526,-1.8497497e-08,0.00067054626,-0.0033203398
527,-2.1592617e-08,0.00062986545,-0.028796386
528,-2.457888e-08,0.0005691117,-0.062821075
529,-2.744965e-08,0.0006116116,-0.11143522
530,-3.0199047e-08,0.00060608675,-0.12929909
531,-3.282227e-08,0.0005887065,-0.12072804
532,-3.531339e-08,0.00054577837,-0.059883658
533,-3.7669267e-08,0.0005044489,0.06674655
534,-3.9885737e-08,0.00048723235,0.23007873
535,-4.19605e-08,0.00045096927,0.3282414
536,-4.3891337e-08,0.00049027527,0.2732742
537,-4.567717e-08,0.00050920836,0.11127361
538,-4.7317084e-08,0.0004940228,-0.07760663
539,-4.8811888e-08,0.0004121952,-0.23764665
540,-5.016288e-08,0.00044951073,-0.31994835
541,-5.1371682e-08,0.00051599374,-0.29008663
542,-5.244153e-08,0.00051355077,-0.17849343
543,-5.337567e-08,0.00044901593,-0.027249904
544,-5.417903e-08,0.000473205,0.11657264
545,-5.4856404e-08,0.00056374585,0.1945836
546,-5.541434e-08,0.00042887052,0.19599947
547,-5.5858738e-08,0.00043429763,0.16432258
548,-5.619726e-08,0.00051155104,0.13485874
549,-5.6438097e-08,0.0004578442,0.09378853
550,-5.6589936e-08,0.0003875645,0.039499007
551,-5.666177e-08,0.00041512362,-0.03591123
552,-5.6663595e-08,0.00043378305,-0.11151953
553,-5.660606e-08,0.00039346906,-0.17614958
554,-5.6498983e-08,0.00046812836,-0.21799518
555,-5.6354725e-08,0.00047317956,-0.18394274
556,-5.618463e-08,0.00044112775,-0.09046483
557,-5.6000562e-08,0.0004464042,0.026343966
558,-5.581198e-08,0.00041342,0.1318795
559,-5.5622802e-08,0.0004056087,0.19583906
560,-5.5432576e-08,0.00044533977,0.18818378
561,-5.5241216e-08,0.00052254216,0.12965094
562,-5.5048755e-08,0.00057713885,0.078260235
563,-5.4854905e-08,0.000530409,-0.0055425796
564,-5.4660074e-08,0.000524323,-0.11172349
565,-5.446405e-08,0.000546847,-0.14168185
566,-5.4267066e-08,0.0005604007,-0.103639476
567,-5.4068877e-08,0.0005503057,-0.076075
568,-5.387013e-08,0.00048583964,-0.04608075
569,-5.3670075e-08,0.00048437668,0.02951656
570,-5.3468824e-08,0.0005008126,0.104949124
571,-5.326629e-08,0.00052258745,0.11474266
572,-5.306271e-08,0.00047385297,0.064225934
573,-5.2858514e-08,0.00049910485,-0.0036914407
574,-5.265313e-08,0.0005140371,-0.06777787
575,-5.24466e-08,0.00048298793,-0.1057395
576,-5.2238633e-08,0.0005552813,-0.08892305
577,-5.2029755e-08,0.000500503,-0.04044163
578,-5.1819516e-08,0.00048453535,0.024060532
579,-5.160814e-08,0.00053076394,0.09206374
580,-5.1395716e-08,0.0005277108,0.10867964
581,-5.1182237e-08,0.0005038378,0.06716769
582,-5.0967042e-08,0.00051414914,0.0049272166
583,-5.0750685e-08,0.0005969616,-0.031029861
584,-5.053363e-08,0.0006184356,-0.0456526
585,-5.031507e-08,0.0006179476,-0.059463307
586,-5.009551e-08,0.00064482325,-0.058036804
587,-4.987394e-08,0.00062868895,-0.045829203
588,-4.9650687e-08,0.0006138352,-0.04549184
589,-4.9426763e-08,0.00067431567,-0.06008148
590,-4.9201653e-08,0.00073378574,-0.058361907
591,-4.897467e-08,0.0007187506,-0.03080139
592,-4.874643e-08,0.00072013104,0.06289047
593,-4.851681e-08,0.0007380943,0.17255603
594,-4.8285727e-08,0.00066303054,0.18574417
595,-4.8053963e-08,0.00067942694,0.12025396
596,-4.78202e-08,0.00069614645,0.005902151
597,-4.758449e-08,0.0006624238,-0.11277091
598,-4.7348227e-08,0.00066915737,-0.1733102
599,-4.7110433e-08,0.0006485595,-0.15771364
600,-4.6871026e-08,0.00071388105,-0.08539499
601,-4.663036e-08,0.00068279717,0.017590135
602,-4.6387846e-08,0.00062615686,0.10695282
603,-4.614412e-08,0.00064642885,0.12826607
604,-4.5898425e-08,0.00062200706,0.084752545
605,-4.5651834e-08,0.00062363915,0.012340218
606,-4.5404217e-08,0.0005762913,-0.033974484
607,-4.5154803e-08,0.0005067854,-0.035090894
608,-4.490428e-08,0.0005471633,-0.0037352238
609,-4.465207e-08,0.000560161,0.07453251
610,-4.439837e-08,0.00053575786,0.13638264
611,-4.414258e-08,0.00057718944,0.102564566
612,-4.3885922e-08,0.0005442339,-0.0015993611
613,-4.362828e-08,0.0005474743,-0.10885565
614,-4.3368967e-08,0.00061594043,-0.15800449
615,-4.31081e-08,0.00052788405,-0.14009522
616,-4.2845777e-08,0.00046161242,-0.053217128
617,-4.2582364e-08,0.0005532799,0.065084726
618,-4.2317478e-08,0.0005394127,0.15424612
619,-4.2051944e-08,0.00058884587,0.17734979
620,-4.1784652e-08,0.00065548054,0.097917005
621,-4.151543e-08,0.0005790329,-0.039684176
622,-4.1245244e-08,0.0006239164,-0.15388194
623,-4.097394e-08,0.0006002686,-0.16239321
624,-4.0701043e-08,0.0005604176,-0.08584053
625,-4.0426873e-08,0.00056896853,-0.0008132939
626,-4.015214e-08,0.0006452948,0.069602765
627,-3.987559e-08,0.0007000638,0.10693556
628,-3.9597662e-08,0.00061811274,0.0988508
629,-3.9319307e-08,0.0005868157,0.026245216
630,-3.903984e-08,0.0005538752,-0.046433154
631,-3.8758582e-08,0.00062133843,-0.069458686
632,-3.847577e-08,0.0006791149,-0.06639084
633,-3.8192386e-08,0.00069045246,-0.039231073
634,-3.7907718e-08,0.0006309674,-0.014724312
635,-3.7621856e-08,0.0005665484,0.006468066
636,-3.7335646e-08,0.00062513194,0.028656315
637,-3.704799e-08,0.00057623984,0.024314208
638,-3.6758777e-08,0.000514726,0.0018280287
639,-3.646847e-08,0.00050919474,-0.026400886
640,-3.6177614e-08,0.0005420387,-0.031838223
641,-3.588623e-08,0.0005702595,-0.02069559
642,-3.5593356e-08,0.0005920234,-0.0200922
643,-3.529949e-08,0.0006034746,-0.0069395555
644,-3.5005304e-08,0.000548576,0.017757162
645,-3.4710073e-08,0.0005281054,0.045716446
646,-3.4413862e-08,0.00052375003,0.050568078
